date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2023-09-04,SKU0006,37,0,14.0,27
2023-09-11,SKU0006,82,76,14.0,27
2023-09-18,SKU0006,73,0,14.0,27
2023-09-25,SKU0006,59,0,14.0,27
2023-10-02,SKU0006,49,0,14.0,27
2023-10-09,SKU0006,40,0,14.0,27
2023-10-16,SKU0006,28,0,14.0,27
2023-10-23,SKU0006,13,92,14.0,27
2023-10-30,SKU0006,5,131,14.0,27
2023-11-06,SKU0006,0,135,14.0,27
2023-11-13,SKU0006,72,137,14.0,27
2023-11-20,SKU0006,60,0,14.0,27
2023-11-27,SKU0006,52,0,14.0,27
2023-12-04,SKU0006,43,0,14.0,27
2023-12-11,SKU0006,32,0,14.0,27
2023-12-18,SKU0006,22,138,14.0,27
2023-12-25,SKU0006,13,129,14.0,27
2022-01-03,SKU0007,853,0,21.0,364
2022-01-10,SKU0007,696,0,21.0,364
2022-01-17,SKU0007,571,0,21.0,364
2022-01-24,SKU0007,476,0,21.0,364
2022-01-31,SKU0007,368,0,21.0,364
2022-02-07,SKU0007,1100,1250,21.0,364
2022-02-14,SKU0007,957,0,21.0,364
2022-02-21,SKU0007,869,0,21.0,364
2022-02-28,SKU0007,728,0,21.0,364
2022-03-07,SKU0007,662,0,21.0,364
2022-03-14,SKU0007,580,0,21.0,364
2022-03-21,SKU0007,492,0,21.0,364
2022-03-28,SKU0007,402,0,21.0,364
2022-04-04,SKU0007,1177,968,21.0,364
2022-04-11,SKU0007,1089,0,21.0,364
2022-04-18,SKU0007,1009,0,21.0,364
2022-04-25,SKU0007,922,0,21.0,364
2022-05-02,SKU0007,863,0,21.0,364
2022-05-09,SKU0007,760,0,21.0,364
2022-05-16,SKU0007,676,0,21.0,364
2022-05-23,SKU0007,601,0,21.0,364
2022-05-30,SKU0007,516,0,21.0,364
2022-06-06,SKU0007,452,0,21.0,364
2022-06-13,SKU0007,373,0,21.0,364
2022-06-20,SKU0007,297,1109,21.0,364
2022-06-27,SKU0007,215,830,21.0,364
2022-07-04,SKU0007,133,804,21.0,364
2022-07-11,SKU0007,599,862,21.0,364
2022-07-18,SKU0007,532,0,21.0,364
2022-07-25,SKU0007,464,0,21.0,364
2022-08-01,SKU0007,382,0,21.0,364
2022-08-08,SKU0007,1091,708,21.0,364
2022-08-15,SKU0007,1048,0,21.0,364
2022-08-22,SKU0007,962,0,21.0,364
2022-08-29,SKU0007,903,0,21.0,364
2022-09-05,SKU0007,800,0,21.0,364
2022-09-12,SKU0007,738,0,21.0,364
2022-09-19,SKU0007,653,0,21.0,364
2022-09-26,SKU0007,563,0,21.0,364
2022-10-03,SKU0007,460,0,21.0,364
2022-10-10,SKU0007,374,0,21.0,364
2022-10-17,SKU0007,872,760,21.0,364
2022-10-24,SKU0007,773,0,21.0,364
2022-10-31,SKU0007,678,0,21.0,364
2022-11-07,SKU0007,616,0,21.0,364
2022-11-14,SKU0007,532,0,21.0,364
2022-11-21,SKU0007,467,0,21.0,364
2022-11-28,SKU0007,334,1090,21.0,364
2022-12-05,SKU0007,216,1100,21.0,364
2022-12-12,SKU0007,67,1146,21.0,364
2022-12-19,SKU0007,0,1199,21.0,364
2022-12-26,SKU0007,0,696,21.0,364
2023-01-02,SKU0007,505,964,21.0,364
2023-01-09,SKU0007,406,0,21.0,364
2023-01-16,SKU0007,305,1078,21.0,364
2023-01-23,SKU0007,190,1031,21.0,364
2023-01-30,SKU0007,91,1014,21.0,364
2023-02-06,SKU0007,657,812,21.0,364
2023-02-13,SKU0007,576,0,21.0,364
2023-02-20,SKU0007,457,0,21.0,364
2023-02-27,SKU0007,376,0,21.0,364
2023-03-06,SKU0007,1268,817,21.0,364
2023-03-13,SKU0007,1195,0,21.0,364
2023-03-20,SKU0007,1119,0,21.0,364
2023-03-27,SKU0007,1068,0,21.0,364
2023-04-03,SKU0007,1014,0,21.0,364
2023-04-10,SKU0007,955,0,21.0,364
2023-04-17,SKU0007,859,0,21.0,364
2023-04-24,SKU0007,786,0,21.0,364
2023-05-01,SKU0007,704,0,21.0,364
2023-05-08,SKU0007,653,0,21.0,364
2023-05-15,SKU0007,556,0,21.0,364
2023-05-22,SKU0007,449,0,21.0,364
2023-05-29,SKU0007,346,1217,21.0,364
2023-06-05,SKU0007,260,997,21.0,364
2023-06-12,SKU0007,905,985,21.0,364
2023-06-19,SKU0007,860,0,21.0,364
2023-06-26,SKU0007,809,0,21.0,364
2023-07-03,SKU0007,739,0,,364
2023-07-10,SKU0007,678,0,21.0,364
2023-07-17,SKU0007,589,0,21.0,364
2023-07-24,SKU0007,510,0,21.0,364
2023-07-31,SKU0007,456,0,21.0,364
2023-08-07,SKU0007,372,0,21.0,364
2023-08-14,SKU0007,835,702,21.0,364
2023-08-21,SKU0007,742,0,21.0,364
2023-08-28,SKU0007,656,0,21.0,364
2023-09-04,SKU0007,546,0,21.0,364
2023-09-11,SKU0007,472,0,21.0,364
2023-09-18,SKU0007,407,0,21.0,364
2023-09-25,SKU0007,1220,1132,21.0,364
2023-10-02,SKU0007,1149,0,21.0,364
2023-10-09,SKU0007,1053,0,21.0,364
2023-10-16,SKU0007,932,0,21.0,364
2023-10-23,SKU0007,831,0,21.0,364
2023-10-30,SKU0007,733,0,21.0,364
2023-11-06,SKU0007,597,0,21.0,364
2023-11-13,SKU0007,533,0,21.0,364
2023-11-20,SKU0007,472,0,21.0,364
2023-11-27,SKU0007,397,0,21.0,364
2023-12-04,SKU0007,1089,917,21.0,364
2023-12-11,SKU0007,947,0,21.0,364
2023-12-18,SKU0007,807,0,21.0,364
2023-12-25,SKU0007,716,0,21.0,364
2022-01-03,SKU0008,191,0,14.0,91
2022-01-10,SKU0008,154,0,14.0,91
2022-01-17,SKU0008,103,0,14.0,91
2022-01-24,SKU0008,353,334,14.0,91
2022-01-31,SKU0008,297,0,14.0,91
2022-02-07,SKU0008,248,0,14.0,91
2022-02-14,SKU0008,218,0,14.0,91
2022-02-21,SKU0008,170,0,14.0,91
2022-02-28,SKU0008,112,0,14.0,91
2022-03-07,SKU0008,94,0,14.0,91
2022-03-14,SKU0008,55,424,14.0,91
2022-03-21,SKU0008,22,445,14.0,91
2022-03-28,SKU0008,0,250,14.0,91
2022-04-04,SKU0008,0,376,14.0,91
2022-04-11,SKU0008,0,290,14.0,91
2022-04-18,SKU0008,0,286,14.0,91
2022-04-25,SKU0008,222,402,14.0,91
2022-05-02,SKU0008,199,0,14.0,91
2022-05-09,SKU0008,180,0,14.0,91
2022-05-16,SKU0008,144,0,14.0,91
2022-05-23,SKU0008,107,0,14.0,91
2022-05-30,SKU0008,280,484,14.0,91
2022-06-06,SKU0008,263,0,14.0,91
2022-06-13,SKU0008,232,0,14.0,91
2022-06-20,SKU0008,204,0,14.0,91
2022-06-27,SKU0008,177,0,14.0,91
2022-07-04,SKU0008,152,0,14.0,91
2022-07-11,SKU0008,126,0,14.0,91
2022-07-18,SKU0008,107,0,14.0,91
2022-07-25,SKU0008,413,266,14.0,91
2022-08-01,SKU0008,386,0,14.0,91
2022-08-08,SKU0008,370,0,14.0,91
2022-08-15,SKU0008,354,0,14.0,91
2022-08-22,SKU0008,335,0,14.0,91
2022-08-29,SKU0008,300,0,14.0,91
2022-09-05,SKU0008,249,0,14.0,91
2022-09-12,SKU0008,223,0,,91
2022-09-19,SKU0008,183,0,14.0,91
2022-09-26,SKU0008,143,0,14.0,91
2022-10-03,SKU0008,105,0,14.0,91
2022-10-10,SKU0008,80,472,14.0,91
2022-10-17,SKU0008,300,399,14.0,91
2022-10-24,SKU0008,253,0,14.0,91
2022-10-31,SKU0008,214,0,,91
2022-11-07,SKU0008,184,0,14.0,91
2022-11-14,SKU0008,134,0,14.0,91
2022-11-21,SKU0008,111,0,14.0,91
2022-11-28,SKU0008,73,376,14.0,91
2022-12-05,SKU0008,273,278,14.0,91
2022-12-12,SKU0008,214,0,14.0,91
2022-12-19,SKU0008,171,0,14.0,91
2022-12-26,SKU0008,127,0,14.0,91
2023-01-02,SKU0008,85,393,14.0,91
2023-01-09,SKU0008,36,388,14.0,91
2023-01-16,SKU0008,0,276,14.0,91
2023-01-23,SKU0008,0,349,14.0,91
2023-01-30,SKU0008,0,330,14.0,91
2023-02-06,SKU0008,207,410,14.0,91
2023-02-13,SKU0008,178,0,14.0,91
2023-02-20,SKU0008,139,0,14.0,91
2023-02-27,SKU0008,81,293,14.0,91
2023-03-06,SKU0008,53,290,14.0,91
2023-03-13,SKU0008,15,411,14.0,91
2023-03-20,SKU0008,249,257,14.0,91
2023-03-27,SKU0008,209,0,14.0,91
2023-04-03,SKU0008,177,0,14.0,91
2023-04-10,SKU0008,139,0,14.0,91
2023-04-17,SKU0008,111,0,14.0,91
2023-04-24,SKU0008,85,255,14.0,91
2023-05-01,SKU0008,336,381,14.0,91
2023-05-08,SKU0008,314,0,14.0,91
2023-05-15,SKU0008,277,0,14.0,91
2023-05-22,SKU0008,256,0,14.0,91
2023-05-29,SKU0008,226,0,14.0,91
2023-06-05,SKU0008,191,0,14.0,91
2023-06-12,SKU0008,155,0,14.0,91
2023-06-19,SKU0008,135,0,14.0,91
2023-06-26,SKU0008,105,0,14.0,91
2023-07-03,SKU0008,76,253,14.0,91
2023-07-10,SKU0008,44,332,14.0,91
2023-07-17,SKU0008,22,475,14.0,91
2023-07-24,SKU0008,337,286,14.0,91
2023-07-31,SKU0008,313,0,14.0,91
2023-08-07,SKU0008,291,0,14.0,91
2023-08-14,SKU0008,256,0,14.0,91
2023-08-21,SKU0008,232,0,14.0,91
2023-08-28,SKU0008,203,0,14.0,91
2023-09-04,SKU0008,168,0,14.0,91
2023-09-11,SKU0008,120,0,14.0,91
2023-09-18,SKU0008,85,357,14.0,91
2023-09-25,SKU0008,53,418,14.0,91
2023-10-02,SKU0008,194,272,14.0,91
2023-10-09,SKU0008,163,0,14.0,91
2023-10-16,SKU0008,110,0,14.0,91
2023-10-23,SKU0008,244,298,14.0,91
2023-10-30,SKU0008,221,0,14.0,91
2023-11-06,SKU0008,196,0,14.0,91
2023-11-13,SKU0008,153,0,14.0,91
2023-11-20,SKU0008,110,0,14.0,91
2023-11-27,SKU0008,61,254,14.0,91
2023-12-04,SKU0008,18,427,,91
2023-12-11,SKU0008,0,414,14.0,91
2023-12-18,SKU0008,217,445,,91
2023-12-25,SKU0008,184,0,14.0,91
2022-01-03,SKU0009,64,0,14.0,20
2022-01-10,SKU0009,55,0,14.0,20
2022-01-17,SKU0009,48,0,14.0,20
2022-01-24,SKU0009,40,0,14.0,20
2022-01-31,SKU0009,30,0,14.0,20
2022-02-07,SKU0009,24,0,14.0,20
2022-02-14,SKU0009,18,58,14.0,20
2022-02-21,SKU0009,10,94,14.0,20
2022-02-28,SKU0009,77,91,14.0,20
2022-03-07,SKU0009,71,0,14.0,20
2022-03-14,SKU0009,64,0,14.0,20
2022-03-21,SKU0009,55,0,14.0,20
2022-03-28,SKU0009,49,0,14.0,20
2022-04-04,SKU0009,43,0,14.0,20
2022-04-11,SKU0009,36,0,14.0,20
2022-04-18,SKU0009,29,0,14.0,20
2022-04-25,SKU0009,24,0,14.0,20
2022-05-02,SKU0009,62,102,14.0,20
2022-05-09,SKU0009,55,0,14.0,20
2022-05-16,SKU0009,50,0,14.0,20
2022-05-23,SKU0009,43,0,14.0,20
2022-05-30,SKU0009,36,0,14.0,20
2022-06-06,SKU0009,30,0,14.0,20
2022-06-13,SKU0009,25,0,14.0,20
2022-06-20,SKU0009,19,103,14.0,20
2022-06-27,SKU0009,79,77,14.0,20
2022-07-04,SKU0009,73,0,14.0,20
2022-07-11,SKU0009,66,0,14.0,20
2022-07-18,SKU0009,62,0,14.0,20
2022-07-25,SKU0009,56,0,14.0,20
2022-08-01,SKU0009,50,0,14.0,20
2022-08-08,SKU0009,47,0,14.0,20
2022-08-15,SKU0009,42,0,14.0,20
2022-08-22,SKU0009,36,0,14.0,20
2022-08-29,SKU0009,30,0,14.0,20
2022-09-05,SKU0009,25,0,14.0,20
2022-09-12,SKU0009,57,87,14.0,20
2022-09-19,SKU0009,49,0,14.0,20
2022-09-26,SKU0009,40,0,14.0,20
2022-10-03,SKU0009,35,0,14.0,20
2022-10-10,SKU0009,23,0,14.0,20
2022-10-17,SKU0009,87,55,14.0,20
2022-10-24,SKU0009,81,0,14.0,20
2022-10-31,SKU0009,75,0,14.0,20
2022-11-07,SKU0009,69,0,14.0,20
2022-11-14,SKU0009,60,0,14.0,20
2022-11-21,SKU0009,54,0,14.0,20
2022-11-28,SKU0009,47,0,14.0,20
2022-12-05,SKU0009,34,0,14.0,20
2022-12-12,SKU0009,21,0,14.0,20
2022-12-19,SKU0009,15,86,14.0,20
2022-12-26,SKU0009,8,108,14.0,20
2023-01-02,SKU0009,1,95,14.0,20
2023-01-09,SKU0009,75,86,14.0,20
2023-01-16,SKU0009,62,0,14.0,20
2023-01-23,SKU0009,56,0,14.0,20
2023-01-30,SKU0009,46,0,14.0,20
2023-02-06,SKU0009,39,0,14.0,20
2023-02-13,SKU0009,32,0,14.0,20
2023-02-20,SKU0009,24,0,14.0,20
2023-02-27,SKU0009,74,88,14.0,20
2023-03-06,SKU0009,65,0,14.0,20
2023-03-13,SKU0009,57,0,14.0,20
2023-03-20,SKU0009,52,0,14.0,20
2023-03-27,SKU0009,45,0,14.0,20
2023-04-03,SKU0009,38,0,14.0,20
2023-04-10,SKU0009,29,0,14.0,20
2023-04-17,SKU0009,24,0,14.0,20
2023-04-24,SKU0009,79,58,14.0,20
2023-05-01,SKU0009,74,0,14.0,20
2023-05-08,SKU0009,66,0,,20
2023-05-15,SKU0009,60,0,14.0,20
2023-05-22,SKU0009,54,0,14.0,20
2023-05-29,SKU0009,50,0,14.0,20
2023-06-05,SKU0009,44,0,14.0,20
2023-06-12,SKU0009,38,0,14.0,20
2023-06-19,SKU0009,34,0,14.0,20
2023-06-26,SKU0009,28,0,14.0,20
2023-07-03,SKU0009,22,0,14.0,20
2023-07-10,SKU0009,84,92,14.0,20
2023-07-17,SKU0009,79,0,14.0,20
2023-07-24,SKU0009,75,0,14.0,20
2023-07-31,SKU0009,69,0,14.0,20
2023-08-07,SKU0009,62,0,14.0,20
2023-08-14,SKU0009,55,0,14.0,20
2023-08-21,SKU0009,49,0,14.0,20
2023-08-28,SKU0009,46,0,14.0,20
2023-09-04,SKU0009,36,0,14.0,20
2023-09-11,SKU0009,25,0,14.0,20
2023-09-18,SKU0009,16,71,14.0,20
2023-09-25,SKU0009,9,79,14.0,20
2023-10-02,SKU0009,2,97,,20
2023-10-09,SKU0009,52,103,14.0,20
2023-10-16,SKU0009,40,0,14.0,20
2023-10-23,SKU0009,30,0,14.0,20
2023-10-30,SKU0009,24,0,14.0,20
2023-11-06,SKU0009,85,67,14.0,20
2023-11-13,SKU0009,78,0,14.0,20
2023-11-20,SKU0009,72,0,14.0,20
2023-11-27,SKU0009,66,0,14.0,20
2023-12-04,SKU0009,58,0,14.0,20
2023-12-11,SKU0009,51,0,14.0,20
2023-12-18,SKU0009,39,0,14.0,20
2023-12-25,SKU0009,27,0,14.0,20
2022-01-03,SKU0010,306,0,10.0,50
2022-01-10,SKU0010,273,0,,50
2022-01-17,SKU0010,241,0,10.0,50
2022-01-24,SKU0010,204,0,10.0,50
2022-01-31,SKU0010,183,0,10.0,50
2022-02-07,SKU0010,154,0,10.0,50
2022-02-14,SKU0010,121,0,10.0,50
2022-02-21,SKU0010,90,0,10.0,50
2022-02-28,SKU0010,58,0,10.0,50
2022-03-07,SKU0010,245,276,10.0,50
2022-03-14,SKU0010,221,0,10.0,50
2022-03-21,SKU0010,193,0,10.0,50
2022-03-28,SKU0010,173,0,10.0,50
2022-04-04,SKU0010,144,0,10.0,50
2022-04-11,SKU0010,122,0,10.0,50
2022-04-18,SKU0010,92,0,10.0,50
2022-04-25,SKU0010,70,0,10.0,50
2022-05-02,SKU0010,200,303,10.0,50
2022-05-09,SKU0010,169,0,10.0,50
2022-05-16,SKU0010,155,0,10.0,50
2022-05-23,SKU0010,137,0,10.0,50
2022-05-30,SKU0010,119,0,10.0,50
2022-06-06,SKU0010,93,0,10.0,50
2022-06-13,SKU0010,70,0,10.0,50
2022-06-20,SKU0010,57,0,10.0,50
2022-06-27,SKU0010,34,295,10.0,50
2022-07-04,SKU0010,16,198,10.0,50
2022-07-11,SKU0010,263,336,10.0,50
2022-07-18,SKU0010,247,0,10.0,50
2022-07-25,SKU0010,233,0,10.0,50
2022-08-01,SKU0010,220,0,10.0,50
2022-08-08,SKU0010,198,0,10.0,50
2022-08-15,SKU0010,172,0,10.0,50
2022-08-22,SKU0010,157,0,10.0,50
2022-08-29,SKU0010,145,0,10.0,50
2022-09-05,SKU0010,110,0,10.0,50
2022-09-12,SKU0010,83,0,10.0,50
2022-09-19,SKU0010,64,0,10.0,50
2022-09-26,SKU0010,266,264,10.0,50
2022-10-03,SKU0010,227,0,10.0,50
2022-10-10,SKU0010,191,0,10.0,50
2022-10-17,SKU0010,159,0,10.0,50
2022-10-24,SKU0010,127,0,10.0,50
2022-10-31,SKU0010,102,0,10.0,50
2022-11-07,SKU0010,62,0,10.0,50
2022-11-14,SKU0010,36,231,10.0,50
2022-11-21,SKU0010,0,370,10.0,50
2022-11-28,SKU0010,186,328,10.0,50
2022-12-05,SKU0010,145,0,10.0,50
2022-12-12,SKU0010,121,0,10.0,50
2022-12-19,SKU0010,100,0,10.0,50
2022-12-26,SKU0010,76,0,10.0,50
2023-01-02,SKU0010,304,207,10.0,50
2023-01-09,SKU0010,277,0,10.0,50
2023-01-16,SKU0010,239,0,10.0,50
2023-01-23,SKU0010,203,0,10.0,50
2023-01-30,SKU0010,170,0,10.0,50
2023-02-06,SKU0010,137,0,10.0,50
2023-02-13,SKU0010,104,0,10.0,50
2023-02-20,SKU0010,78,0,10.0,50
2023-02-27,SKU0010,50,364,10.0,50
2023-03-06,SKU0010,27,231,10.0,50
2023-03-13,SKU0010,0,368,10.0,50
2023-03-20,SKU0010,0,215,10.0,50
2023-03-27,SKU0010,245,235,10.0,50
2023-04-03,SKU0010,225,0,10.0,50
2023-04-10,SKU0010,196,0,10.0,50
2023-04-17,SKU0010,180,0,10.0,50
2023-04-24,SKU0010,157,0,10.0,50
2023-05-01,SKU0010,130,0,10.0,50
2023-05-08,SKU0010,103,0,10.0,50
2023-05-15,SKU0010,82,0,10.0,50
2023-05-22,SKU0010,58,0,10.0,50
2023-05-29,SKU0010,31,261,10.0,50
2023-06-05,SKU0010,185,312,10.0,50
2023-06-12,SKU0010,163,0,10.0,50
2023-06-19,SKU0010,149,0,10.0,50
2023-06-26,SKU0010,132,0,10.0,50
2023-07-03,SKU0010,106,0,10.0,50
2023-07-10,SKU0010,80,0,10.0,50
2023-07-17,SKU0010,66,0,10.0,50
2023-07-24,SKU0010,258,194,10.0,50
2023-07-31,SKU0010,233,0,10.0,50
2023-08-07,SKU0010,216,0,10.0,50
2023-08-14,SKU0010,199,0,10.0,50
2023-08-21,SKU0010,179,0,10.0,50
2023-08-28,SKU0010,159,0,10.0,50
2023-09-04,SKU0010,120,0,10.0,50
2023-09-11,SKU0010,98,0,10.0,50
2023-09-18,SKU0010,64,0,10.0,50
2023-09-25,SKU0010,254,307,10.0,50
2023-10-02,SKU0010,217,0,10.0,50
2023-10-09,SKU0010,187,0,10.0,50
2023-10-16,SKU0010,160,0,10.0,50
2023-10-23,SKU0010,122,0,10.0,50
2023-10-30,SKU0010,89,0,10.0,50
2023-11-06,SKU0010,55,0,10.0,50
2023-11-13,SKU0010,28,332,10.0,50
2023-11-20,SKU0010,0,281,10.0,50
2023-11-27,SKU0010,0,307,10.0,50
2023-12-04,SKU0010,259,327,10.0,50
2023-12-11,SKU0010,219,0,10.0,50
2023-12-18,SKU0010,193,0,10.0,50
2023-12-25,SKU0010,153,0,10.0,50
2022-01-03,SKU0011,29,0,14.0,20
2022-01-10,SKU0011,17,72,14.0,20
2022-01-17,SKU0011,62,82,14.0,20
2022-01-24,SKU0011,56,0,14.0,20
2022-01-31,SKU0011,48,0,14.0,20
2022-02-07,SKU0011,36,0,14.0,20
2022-02-14,SKU0011,27,0,14.0,20
2022-02-21,SKU0011,80,82,14.0,20
2022-02-28,SKU0011,68,0,14.0,20
2022-03-07,SKU0011,63,0,14.0,20
2022-03-14,SKU0011,58,0,14.0,20
2022-03-21,SKU0011,50,0,14.0,20
2022-03-28,SKU0011,45,0,14.0,20
2022-04-04,SKU0011,37,0,14.0,20
2022-04-11,SKU0011,32,0,14.0,20
2022-04-18,SKU0011,25,0,14.0,20
2022-04-25,SKU0011,21,0,14.0,20
2022-05-02,SKU0011,14,61,14.0,20
2022-05-09,SKU0011,9,89,14.0,20
2022-05-16,SKU0011,2,80,14.0,20
2022-05-23,SKU0011,0,77,14.0,20
2022-05-30,SKU0011,0,59,14.0,20
2022-06-06,SKU0011,52,61,14.0,20
2022-06-13,SKU0011,47,0,14.0,20
2022-06-20,SKU0011,41,0,14.0,20
2022-06-27,SKU0011,36,0,14.0,20
2022-07-04,SKU0011,31,0,14.0,20
2022-07-11,SKU0011,28,0,14.0,20
2022-07-18,SKU0011,24,0,14.0,20
2022-07-25,SKU0011,68,86,,20
2022-08-01,SKU0011,60,0,14.0,20
2022-08-08,SKU0011,55,0,14.0,20
2022-08-15,SKU0011,51,0,14.0,20
2022-08-22,SKU0011,46,0,14.0,20
2022-08-29,SKU0011,42,0,14.0,20
2022-09-05,SKU0011,35,0,14.0,20
2022-09-12,SKU0011,25,0,14.0,20
2022-09-19,SKU0011,14,87,14.0,20
2022-09-26,SKU0011,6,69,14.0,20
2022-10-03,SKU0011,54,64,14.0,20
2022-10-10,SKU0011,43,0,14.0,20
2022-10-17,SKU0011,33,0,14.0,20
2022-10-24,SKU0011,26,0,14.0,20
2022-10-31,SKU0011,18,83,14.0,20
2022-11-07,SKU0011,11,64,14.0,20
2022-11-14,SKU0011,2,71,14.0,20
2022-11-21,SKU0011,0,103,14.0,20
2022-11-28,SKU0011,0,69,14.0,20
2022-12-05,SKU0011,0,67,14.0,20
2022-12-12,SKU0011,0,57,14.0,20
2022-12-19,SKU0011,57,95,14.0,20
2022-12-26,SKU0011,45,0,14.0,20
2023-01-02,SKU0011,32,0,14.0,20
2023-01-09,SKU0011,23,0,14.0,20
2023-01-16,SKU0011,12,99,,20
2023-01-23,SKU0011,0,70,14.0,20
2023-01-30,SKU0011,0,99,14.0,20
2023-02-06,SKU0011,0,88,14.0,20
2023-02-13,SKU0011,50,72,14.0,20
2023-02-20,SKU0011,41,0,14.0,20
2023-02-27,SKU0011,34,0,14.0,20
2023-03-06,SKU0011,29,0,14.0,20
2023-03-13,SKU0011,21,0,,20
2023-03-20,SKU0011,13,65,14.0,20
2023-03-27,SKU0011,51,80,14.0,20
2023-04-03,SKU0011,45,0,14.0,20
2023-04-10,SKU0011,40,0,14.0,20
2023-04-17,SKU0011,31,0,14.0,20
2023-04-24,SKU0011,22,0,14.0,20
2023-05-01,SKU0011,82,67,14.0,20
2023-05-08,SKU0011,78,0,14.0,20
2023-05-15,SKU0011,73,0,14.0,20
2023-05-22,SKU0011,64,0,14.0,20
2023-05-29,SKU0011,58,0,14.0,20
2023-06-05,SKU0011,51,0,14.0,20
2023-06-12,SKU0011,46,0,14.0,20
2023-06-19,SKU0011,42,0,14.0,20
2023-06-26,SKU0011,36,0,14.0,20
2023-07-03,SKU0011,28,0,14.0,20
2023-07-10,SKU0011,23,0,14.0,20
2023-07-17,SKU0011,16,78,14.0,20
2023-07-24,SKU0011,10,96,14.0,20
2023-07-31,SKU0011,4,100,14.0,20
2023-08-07,SKU0011,70,108,14.0,20
2023-08-14,SKU0011,65,0,14.0,20
2023-08-21,SKU0011,60,0,14.0,20
2023-08-28,SKU0011,57,0,14.0,20
2023-09-04,SKU0011,49,0,14.0,20
2023-09-11,SKU0011,43,0,14.0,20
2023-09-18,SKU0011,34,0,14.0,20
2023-09-25,SKU0011,29,0,14.0,20
2023-10-02,SKU0011,96,64,14.0,20
2023-10-09,SKU0011,89,0,14.0,20
2023-10-16,SKU0011,80,0,14.0,20
2023-10-23,SKU0011,71,0,14.0,20
2023-10-30,SKU0011,62,0,,20
2023-11-06,SKU0011,53,0,14.0,20
2023-11-13,SKU0011,41,0,14.0,20
2023-11-20,SKU0011,35,0,14.0,20
2023-11-27,SKU0011,29,0,,20
2023-12-04,SKU0011,66,72,14.0,20
2023-12-11,SKU0011,55,0,14.0,20
2023-12-18,SKU0011,43,0,14.0,20
2023-12-25,SKU0011,31,0,14.0,20
2022-01-03,SKU0012,37,0,21.0,31
2022-01-10,SKU0012,98,91,21.0,31
2022-01-17,SKU0012,89,0,21.0,31
2022-01-24,SKU0012,84,0,21.0,31
2022-01-31,SKU0012,72,0,21.0,31
2022-02-07,SKU0012,61,0,21.0,31
2022-02-14,SKU0012,55,0,21.0,31
2022-02-21,SKU0012,48,0,21.0,31
2022-02-28,SKU0012,41,0,21.0,31
2022-03-07,SKU0012,33,0,21.0,31
2022-03-14,SKU0012,29,90,21.0,31
2022-03-21,SKU0012,85,109,21.0,31
2022-03-28,SKU0012,78,0,21.0,31
2022-04-04,SKU0012,70,0,21.0,31
2022-04-11,SKU0012,64,0,21.0,31
2022-04-18,SKU0012,57,0,21.0,31
2022-04-25,SKU0012,53,0,21.0,31
2022-05-02,SKU0012,47,0,21.0,31
2022-05-09,SKU0012,39,0,21.0,31
2022-05-16,SKU0012,32,0,21.0,31
2022-05-23,SKU0012,25,93,21.0,31
2022-05-30,SKU0012,17,100,21.0,31
2022-06-06,SKU0012,76,63,21.0,31
2022-06-13,SKU0012,71,0,21.0,31
2022-06-20,SKU0012,68,0,21.0,31
2022-06-27,SKU0012,63,0,21.0,31
2022-07-04,SKU0012,56,0,21.0,31
2022-07-11,SKU0012,52,0,21.0,31
2022-07-18,SKU0012,45,0,21.0,31
2022-07-25,SKU0012,40,0,21.0,31
2022-08-01,SKU0012,35,0,21.0,31
2022-08-08,SKU0012,81,58,21.0,31
2022-08-15,SKU0012,77,0,21.0,31
2022-08-22,SKU0012,71,0,,31
2022-08-29,SKU0012,65,0,21.0,31
2022-09-05,SKU0012,54,0,21.0,31
2022-09-12,SKU0012,47,0,21.0,31
2022-09-19,SKU0012,39,0,21.0,31
2022-09-26,SKU0012,86,107,21.0,31
2022-10-03,SKU0012,80,0,21.0,31
2022-10-10,SKU0012,71,0,21.0,31
2022-10-17,SKU0012,62,0,21.0,31
2022-10-24,SKU0012,57,0,21.0,31
2022-10-31,SKU0012,50,0,21.0,31
2022-11-07,SKU0012,43,0,21.0,31
2022-11-14,SKU0012,34,0,21.0,31
2022-11-21,SKU0012,28,80,21.0,31
2022-11-28,SKU0012,97,109,21.0,31
2022-12-05,SKU0012,88,0,21.0,31
2022-12-12,SKU0012,77,0,21.0,31
2022-12-19,SKU0012,65,0,21.0,31
2022-12-26,SKU0012,55,0,21.0,31
2023-01-02,SKU0012,45,0,21.0,31
2023-01-09,SKU0012,37,0,21.0,31
2023-01-16,SKU0012,31,69,21.0,31
2023-01-23,SKU0012,23,78,21.0,31
2023-01-30,SKU0012,11,92,21.0,31
2023-02-06,SKU0012,2,63,21.0,31
2023-02-13,SKU0012,0,74,21.0,31
2023-02-20,SKU0012,54,67,21.0,31
2023-02-27,SKU0012,44,0,21.0,31
2023-03-06,SKU0012,35,0,21.0,31
2023-03-13,SKU0012,27,70,21.0,31
2023-03-20,SKU0012,22,90,21.0,31
2023-03-27,SKU0012,17,69,21.0,31
2023-04-03,SKU0012,13,78,21.0,31
2023-04-10,SKU0012,61,100,21.0,31
2023-04-17,SKU0012,55,0,21.0,31
2023-04-24,SKU0012,48,0,21.0,31
2023-05-01,SKU0012,40,0,21.0,31
